#{"env_id": "CrazyClimberNoFrameskip-v4", "t_start": 1537956200.2838085}
r,l,t
61800.0,3081,12318.923511
39200.0,2248,12331.893827
95200.0,3792,12353.657129
100700.0,5067,12382.775697
78600.0,4614,12409.540222
80200.0,5504,12441.276883
11000.0,3303,12460.347715
39500.0,2589,12475.369501
102100.0,4161,12499.285554
113800.0,4817,12527.108733
85600.0,5354,12558.170405
107200.0,5751,12591.525445
94500.0,4040,12614.93652
59200.0,3049,12632.607155
33100.0,2539,12647.316525
95000.0,3635,12668.234904
75000.0,3415,12687.908551
59100.0,3537,12708.431172
41000.0,3410,12728.232979
114200.0,4331,12753.31139
97000.0,3955,12776.13309
66100.0,4663,12803.033974
105500.0,4672,12829.955068
85900.0,5350,12860.751364
110700.0,4756,12888.288518
81500.0,4414,12913.709976
77000.0,4590,12940.137391
94300.0,4209,12964.518461
110300.0,4543,12991.833607
44900.0,4498,13017.89877
11000.0,2723,13033.702712
40300.0,4203,13057.974859
44100.0,3026,13075.46979
118700.0,5776,13108.947895
106000.0,4843,13136.80364
89900.0,5051,13165.900426
61900.0,3050,13183.687379
85500.0,4752,13211.086602
100400.0,4066,13234.605382
96700.0,3931,13257.335662
110300.0,4327,13282.230382
108700.0,4529,13308.352797
59600.0,2953,13325.5158
90400.0,5395,13356.769193
10900.0,3442,13376.605255
94300.0,6299,13412.820909
32300.0,5241,13443.098603
105400.0,4214,13467.465063
46600.0,2686,13483.015153
11000.0,2673,13498.468447
74000.0,5030,13527.618718
110400.0,6552,13565.447022
13400.0,6443,13602.681046
94000.0,4767,13630.07025
102300.0,5384,13661.11233
58800.0,2668,13676.502362
105000.0,4408,13702.022177
97100.0,4892,13730.234473
94200.0,4455,13755.986086
11000.0,3436,13776.005713
41400.0,2434,13790.007627
36700.0,2576,13804.858954
110000.0,5135,13834.601331
53900.0,3026,13852.21954
94600.0,4089,13875.814002
86800.0,4154,13899.684185
112200.0,5616,13932.379865
102600.0,4361,13957.60724
94300.0,4039,13980.922993
39300.0,3378,14000.436441
95500.0,3731,14021.906418
98000.0,4116,14045.691711
114500.0,4482,14071.72543
74900.0,3364,14091.213523
93600.0,4650,14118.014145
99700.0,6048,14152.746316
106200.0,4918,14181.158471
120400.0,5154,14210.920577
110600.0,5047,14239.892873
136400.0,5491,14271.442746
11000.0,4172,14295.486497
96800.0,4144,14320.25687
121800.0,4986,14349.022459
74800.0,4657,14376.787545
42400.0,2313,14390.317019
70100.0,3440,14410.138367
13400.0,6008,14444.887136
82500.0,5020,14473.851963
33500.0,4250,14498.272271
37700.0,2164,14510.782283
27800.0,3124,14528.935656
43400.0,4601,14555.482571
133000.0,5843,14589.241753
99400.0,5173,14618.976519
109600.0,5000,14647.771358
111700.0,4249,14672.368016
95700.0,3393,14692.028045
112800.0,4548,14718.224694
104000.0,4458,14743.981863
103900.0,4811,14771.874169
107600.0,5327,14802.65023
87300.0,5768,14835.929163
97100.0,3936,14858.662278
97900.0,3995,14881.636795
47700.0,2513,14896.14448
109500.0,4321,14921.031437
126000.0,4688,14948.055226
75300.0,3745,14969.688123
66100.0,3470,14989.663675
75300.0,3460,15009.703651
95500.0,3710,15031.075391
97500.0,3658,15052.965033
93000.0,4088,15076.524513
38700.0,2362,15090.216383
113300.0,4032,15113.722582
95600.0,3771,15135.424892
101800.0,4275,15160.081135
94600.0,4030,15183.456614
77200.0,4913,15211.900184
94700.0,4989,15240.780833
107400.0,6428,15277.880659
94700.0,4878,15305.991125
43200.0,3001,15323.261931
38200.0,3429,15342.976613
95500.0,3876,15365.335565
110000.0,4130,15389.127515
86400.0,3914,15411.746925
105100.0,4209,15436.078574
102200.0,4329,15461.145218
107800.0,4882,15489.316697
98500.0,3725,15511.077555
109800.0,4618,15537.864746
94900.0,3879,15560.316373
90200.0,4472,15586.262436
86900.0,4651,15613.051988
113800.0,3968,15635.89387
93900.0,3702,15657.262441
107300.0,4348,15682.525545
10100.0,2347,15696.091021
141300.0,4958,15724.753257
111800.0,3984,15748.074742
38100.0,2016,15759.789058
78600.0,5087,15789.15421
115000.0,4731,15816.47403
113100.0,4815,15844.504369
113700.0,5197,15875.372683
91700.0,4161,15899.437448
74600.0,4367,15924.63922
100500.0,4323,15949.597844
94100.0,4105,15973.280361
122700.0,5945,16007.521962
55900.0,4034,16030.79574
90900.0,5686,16063.639593
96400.0,5300,16094.21366
95000.0,4220,16118.529952
74900.0,4972,16147.39299
13500.0,3304,16166.490984
107400.0,3950,16189.339529
111900.0,4171,16213.639711
119800.0,4456,16239.433104
46900.0,2787,16255.492748
92700.0,5747,16288.790929
95800.0,3896,16311.281486
98200.0,4067,16334.885001
81800.0,5281,16365.464791
36700.0,2871,16382.021765
76800.0,4466,16407.768608
69900.0,4186,16432.114753
95200.0,5273,16462.431947
95000.0,4203,16486.702549
97100.0,4244,16511.400867
95100.0,4059,16534.763381
37500.0,2143,16547.119974
18700.0,3847,16569.326668
98000.0,4896,16597.742198
109500.0,4017,16620.836827
44700.0,3626,16641.75419
115800.0,4837,16669.73665
89100.0,3961,16692.636613
85800.0,4019,16716.016617
91600.0,4368,16741.339174
94700.0,3864,16763.641243
74200.0,3577,16784.313456
118200.0,4881,16812.526236
