#{"env_id": "GopherNoFrameskip-v4", "t_start": 1537853887.143833}
r,l,t
1160.0,1131,4273.394093
2240.0,1988,4286.102365
880.0,890,4291.727878
880.0,986,4297.969208
560.0,875,4303.552488
480.0,967,4309.683558
500.0,762,4314.43435
600.0,1046,4321.001981
2120.0,1958,4333.301224
1640.0,1593,4343.376083
2400.0,1628,4353.580364
840.0,743,4358.260555
2060.0,1962,4371.397801
860.0,1231,4379.91384
320.0,723,4384.891394
260.0,664,4390.050453
700.0,987,4396.8108
660.0,1032,4403.736339
600.0,1038,4410.831591
960.0,1352,4420.079036
1280.0,1443,4429.831571
3740.0,2166,4444.198146
1300.0,1449,4453.696086
800.0,1104,4460.808904
920.0,1140,4468.343664
2280.0,1758,4479.831327
2020.0,1731,4491.352358
940.0,975,4498.284435
320.0,829,4503.485846
260.0,897,4509.282975
720.0,973,4516.410099
2960.0,1999,4531.670973
900.0,1257,4541.258912
960.0,1072,4549.665608
360.0,778,4555.020679
2380.0,2236,4571.251235
1360.0,1554,4581.85452
1200.0,979,4588.759334
1180.0,1176,4597.414069
780.0,1187,4605.487508
800.0,917,4612.836859
820.0,803,4618.714313
980.0,1255,4627.79354
2640.0,1715,4641.118259
940.0,1327,4650.121093
1320.0,1544,4660.753603
480.0,838,4666.477629
400.0,864,4672.414391
820.0,1119,4680.161273
700.0,740,4685.17131
900.0,1011,4691.907171
680.0,821,4697.483886
520.0,1004,4704.401297
560.0,995,4710.931858
1720.0,1255,4719.404343
1020.0,1183,4728.079449
1360.0,1449,4737.988139
820.0,1317,4746.816346
1040.0,969,4753.250712
1120.0,1488,4766.641768
100.0,644,4771.642402
1380.0,1369,4781.14628
440.0,850,4787.663505
1580.0,1629,4800.177515
1140.0,1059,4809.425901
1760.0,1541,4820.830071
580.0,1110,4829.962986
540.0,865,4836.36557
780.0,1058,4844.038293
1200.0,1116,4852.462365
760.0,1346,4861.95101
2380.0,1499,4872.139364
660.0,1125,4880.671632
640.0,1075,4888.082227
1180.0,1406,4897.780618
820.0,1013,4904.604137
140.0,593,4908.732846
1600.0,1470,4918.782683
760.0,1028,4925.740448
520.0,742,4930.787403
500.0,1054,4937.897509
1140.0,1186,4946.02617
2140.0,1563,4956.803386
960.0,1125,4964.546992
1260.0,1314,4975.04
1140.0,1274,4984.188812
940.0,1191,4992.162418
1600.0,1459,5002.396065
1720.0,1443,5013.055762
900.0,1395,5024.17254
2500.0,2462,5043.339775
880.0,1080,5052.162862
540.0,922,5059.955691
1480.0,1041,5068.608251
1000.0,1080,5077.534097
1120.0,1326,5088.505636
1620.0,1412,5100.334988
300.0,792,5106.988645
1100.0,1439,5118.94831
1120.0,1555,5130.89326
2040.0,1820,5145.036041
1380.0,1324,5154.653653
1660.0,1570,5166.144236
3680.0,2157,5182.510671
1740.0,1495,5193.604158
940.0,1155,5202.152388
2500.0,1841,5215.894626
1940.0,1709,5228.849808
680.0,1095,5237.459969
1660.0,1536,5248.845751
1500.0,1273,5258.2684
3080.0,2177,5274.538018
620.0,1026,5282.110583
1780.0,1268,5291.477827
660.0,995,5298.765989
1000.0,1403,5309.231155
940.0,1082,5318.822307
600.0,1046,5326.547675
1140.0,1494,5337.599365
840.0,931,5344.452673
1120.0,1238,5353.491619
1800.0,1745,5366.538564
440.0,715,5371.891954
1040.0,1573,5384.061278
2000.0,1389,5394.837621
80.0,624,5399.393342
860.0,1099,5407.612083
740.0,941,5414.75847
1840.0,1771,5428.311514
1220.0,1187,5438.057871
80.0,584,5442.575145
1080.0,1500,5454.054931
1700.0,1562,5465.825209
1520.0,1639,5476.300919
1080.0,1225,5484.791252
760.0,900,5491.797985
2340.0,1488,5503.516732
2300.0,1605,5516.035589
3240.0,1933,5531.002546
1080.0,1186,5540.224449
1140.0,1205,5549.445468
1460.0,1381,5560.067523
900.0,902,5566.968411
900.0,955,5574.322114
1860.0,1377,5584.94501
700.0,1061,5593.07257
1360.0,1184,5602.056516
1400.0,1324,5612.227546
2580.0,1953,5627.069371
2400.0,2093,5643.205101
1580.0,1304,5653.1776
3220.0,1869,5667.492741
1200.0,1017,5675.163706
660.0,986,5682.57152
2300.0,1602,5695.241392
1440.0,1220,5704.511352
1980.0,1702,5717.471851
1500.0,1317,5727.546218
740.0,928,5734.601278
1700.0,1636,5747.231426
2200.0,1769,5760.814291
1900.0,1795,5775.134531
980.0,953,5782.415643
1280.0,1340,5792.750722
1320.0,1027,5800.6061
1180.0,1400,5811.244463
3200.0,2074,5827.287202
3460.0,1643,5839.897204
1520.0,1797,5854.183885
680.0,766,5859.996057
1560.0,1418,5870.995016
340.0,925,5878.07137
1000.0,1954,5893.082904
1500.0,1380,5903.536249
2240.0,1697,5916.59316
1700.0,1317,5926.729405
260.0,594,5931.301372
2420.0,1686,5944.332322
1560.0,1307,5954.56465
1880.0,1838,5968.614289
1420.0,1415,5979.455089
380.0,763,5985.28353
3100.0,1359,5996.048269
1800.0,1521,6007.677744
1040.0,1260,6017.300613
400.0,694,6022.473186
500.0,839,6028.884171
1500.0,1438,6039.99179
700.0,859,6046.597266
3560.0,1955,6061.863142
1220.0,910,6068.695361
1340.0,1387,6079.110024
2400.0,1740,6092.161353
1640.0,1181,6100.896194
1760.0,1711,6113.694824
2860.0,1722,6126.456888
1760.0,1276,6135.85309
1600.0,1269,6145.22055
2620.0,1634,6157.305704
2600.0,1808,6170.671738
2560.0,1813,6184.18709
1680.0,1816,6197.660216
1680.0,1607,6209.565629
860.0,871,6215.983797
1620.0,1427,6226.622606
1180.0,1034,6234.3728
2560.0,1814,6247.757485
