#{"t_start": 1538289884.6059353, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
2108.0,2711,10115.800592
2004.0,2750,10132.519603
1284.0,1693,10142.801745
1848.0,2476,10157.979756
3000.0,4033,10182.719126
1044.0,2668,10199.092337
948.0,1778,10209.817847
1044.0,2170,10223.139419
756.0,2392,10237.859326
1332.0,2439,10252.67378
1332.0,4103,10277.674991
2216.0,3701,10300.570751
1692.0,2580,10316.307028
1848.0,3121,10335.308388
708.0,1795,10346.380184
852.0,1699,10356.731834
660.0,1208,10364.127883
2108.0,3266,10384.081954
1744.0,2941,10402.271137
1796.0,3081,10421.142755
1332.0,2046,10433.672132
1380.0,1882,10445.152711
1432.0,2203,10458.731927
1284.0,1662,10468.792949
1380.0,3154,10488.212909
1332.0,2359,10502.608825
1284.0,1775,10513.583688
1380.0,2614,10529.730032
2832.0,3509,10551.222384
996.0,1361,10559.482987
1332.0,2745,10576.247951
2160.0,2907,10594.132383
1380.0,2202,10607.522545
3000.0,4070,10632.509936
1284.0,1895,10644.202479
4170.0,4048,10668.938574
1380.0,2133,10682.02905
1092.0,1498,10691.219039
2832.0,3566,10713.205979
2160.0,2793,10730.461957
1284.0,1818,10741.558436
3196.0,3601,10763.771343
1796.0,2083,10776.483741
996.0,1535,10785.796067
1380.0,2120,10798.683447
660.0,1241,10806.433867
1380.0,2087,10819.35193
2160.0,2787,10836.558571
1380.0,2089,10849.327687
1332.0,1753,10860.143643
1332.0,2184,10873.595691
1332.0,2478,10888.731068
616.0,1387,10897.333894
1044.0,3095,10916.222653
616.0,1263,10923.856681
948.0,1819,10935.047328
756.0,2874,10952.569794
1900.0,3264,10972.490217
1380.0,2157,10985.884802
2160.0,2533,11001.42047
2160.0,2361,11015.711044
1332.0,1924,11027.509385
3364.0,3768,11050.621264
1588.0,2424,11065.449563
1848.0,2907,11083.413953
900.0,1358,11091.723288
1588.0,2373,11106.319373
1380.0,2030,11118.62776
1332.0,2253,11132.391973
3240.0,3867,11156.079658
1380.0,2170,11169.476381
1188.0,2018,11181.754859
1284.0,2154,11194.836353
1380.0,1881,11206.26017
1332.0,1970,11218.237353
3420.0,3570,11240.072561
1640.0,2421,11254.819924
1380.0,2811,11272.138526
3028.0,3604,11294.084961
1236.0,1895,11305.648339
2108.0,2686,11321.965977
2608.0,3327,11342.277226
900.0,1638,11352.346379
2160.0,3374,11372.930625
1284.0,2063,11385.485177
1332.0,1684,11395.753002
1236.0,1867,11407.12071
2832.0,3750,11430.421802
1284.0,2151,11443.606223
1380.0,2129,11456.607741
4290.0,4761,11485.737686
1796.0,3080,11504.547763
1380.0,2103,11517.451348
1380.0,2207,11531.023376
1188.0,1654,11541.130786
3570.0,3801,11564.381143
1284.0,1927,11576.326098
1848.0,2231,11590.050152
1380.0,2576,11605.885537
660.0,1202,11613.218296
1536.0,3144,11632.347556
3364.0,3885,11656.212259
1692.0,2002,11668.545362
996.0,1556,11678.016577
1140.0,1751,11688.653374
996.0,1504,11697.995514
1332.0,1881,11709.509425
756.0,1289,11717.403872
3840.0,4126,11742.826772
1484.0,2570,11758.462665
2608.0,3873,11782.418095
1092.0,1880,11793.999419
1332.0,1528,11803.403538
1796.0,2596,11819.547725
1332.0,2389,11834.384121
1380.0,2150,11847.61511
2056.0,2958,11865.69445
2552.0,3329,11886.158244
1900.0,2723,11902.924211
900.0,1560,11912.514335
3540.0,3745,11935.57249
2496.0,3345,11956.122836
2776.0,3512,11977.839262
1380.0,2287,11991.998476
2160.0,3179,12011.561924
4530.0,4418,12038.726728
4650.0,4063,12063.687277
1044.0,1628,12073.620333
2608.0,3558,12095.269565
2160.0,3579,12117.167807
1284.0,2274,12130.989061
2056.0,3259,12150.822081
1380.0,3135,12170.021751
3060.0,4160,12195.728406
2664.0,4233,12222.307473
756.0,1627,12232.241753
2160.0,3086,12250.974447
2160.0,3282,12270.994909
1236.0,2071,12283.79819
2888.0,3631,12306.014489
2160.0,3052,12326.395928
1380.0,2628,12342.452926
1380.0,1875,12354.091576
4220.0,5201,12386.027479
2272.0,3238,12405.847941
3336.0,3453,12427.253754
3300.0,4424,12456.243002
2160.0,3834,12479.741028
1796.0,2224,12493.45626
1380.0,1805,12504.479725
4384.0,5093,12536.323419
2972.0,3689,12558.786119
1236.0,1638,12568.734082
1848.0,3059,12588.063294
1952.0,2698,12604.807368
2160.0,4321,12631.113165
1952.0,3836,12654.617335
3870.0,4446,12681.850256
4542.0,5280,12714.428566
1380.0,1964,12726.433002
1900.0,3078,12745.343977
4050.0,4286,12771.550717
1380.0,2541,12787.268911
2160.0,2394,12801.798692
3420.0,3561,12823.633322
1284.0,1777,12834.558086
1380.0,1830,12845.839347
2972.0,3177,12865.38941
660.0,1124,12872.193376
616.0,1215,12879.581301
2664.0,3701,12902.000257
2056.0,2854,12919.325252
2552.0,3036,12937.750058
1140.0,1796,12948.699524
1900.0,2544,12964.261019
2944.0,4025,12988.717334
1380.0,2106,13001.57163
4764.0,5061,13032.366602
1380.0,2448,13047.376607
1380.0,2977,13065.427122
1952.0,2669,13081.709855
2608.0,4000,13106.212276
1332.0,2079,13118.882522
948.0,1487,13127.856777
3480.0,4272,13153.946161
3240.0,3890,13177.976994
1744.0,2445,13192.820375
1588.0,2531,13208.340188
3420.0,3655,13230.649957
1848.0,2753,13247.560726
